description,type,name,region_s,year,price
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,London,2011,6.29
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,South East,2011,6.3899999
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,South West,2011,6.5900002
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,East Anglia,2011,6.3899999
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,East Midlands,2011,6.2399998
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,West Midlands,2011,6.6700001
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,Yorkshire & Humber,2011,6
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,North West,2011,6.3800001
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,North,2011,6.3850002
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,Wales,2011,6.3000002
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,Scotland,2011,7.6199999
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,Northern Ireland,2011,6.3800001
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,London,2012,10
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,South East,2012,10
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,South West,2012,9.9899998
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,East Anglia,2012,9.9899998
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,East Midlands,2012,9.9700003
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,West Midlands,2012,9.9899998
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,Yorkshire & Humber,2012,9.9700003
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,North West,2012,9.9200001
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,North,2012,9.9700003
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,Wales,2012,10
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,Scotland,2012,11.58
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,Northern Ireland,2012,9.8000002
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,London,2012,3
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,South East,2012,3.3049998
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,South West,2012,3.45
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,East Anglia,2012,3.28
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,East Midlands,2012,3.29
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,West Midlands,2012,3.1300001
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,Yorkshire & Humber,2012,3.1900001
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,North West,2012,3.3199999
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,North,2012,2.99
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,Wales,2012,3.3
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,Scotland,2012,3
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,Northern Ireland,2012,2.96
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,London,2012,7.6999998
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,South East,2012,7.4899998
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,South West,2012,7.8899999
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,East Anglia,2012,7.5
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,East Midlands,2012,7
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,West Midlands,2012,7.98
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,Yorkshire & Humber,2012,7
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,North West,2012,7.1999998
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,North,2012,7.98
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,Wales,2012,6.9899998
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,Scotland,2012,7.9899998
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,Northern Ireland,2012,8.4899998
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,London,2012,6.6900001
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,South East,2012,6.6900001
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,South West,2012,7.25
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,East Anglia,2012,6.5
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,East Midlands,2012,6.2399998
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,West Midlands,2012,6.6900001
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,Yorkshire & Humber,2012,6.3899999
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,North West,2012,6.5
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,North,2012,6.5
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,Wales,2012,6.79
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,Scotland,2012,8.4899998
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,Northern Ireland,2012,6.8400002
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,London,2013,10.625
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,South East,2013,10.59
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,South West,2013,11.89
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,East Anglia,2013,10.5
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,East Midlands,2013,9.9899998
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,West Midlands,2013,11
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,Yorkshire & Humber,2013,10.5
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,North West,2013,10.32
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,North,2013,10
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,Wales,2013,11
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,Scotland,2013,12
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,Northern Ireland,2013,9.75
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,London,2013,3.2
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,South East,2013,3.5
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,South West,2013,3.5
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,East Anglia,2013,3.3299999
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,East Midlands,2013,3.0999999
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,West Midlands,2013,3.3900001
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,Yorkshire & Humber,2013,3.25
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,North West,2013,3.5
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,North,2013,3.3299999
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,Wales,2013,3.3099999
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,Scotland,2013,3.26
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,Northern Ireland,2013,3.3299999
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,London,2013,7.9899998
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,South East,2013,7.9000001
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,South West,2013,7.4899998
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,East Anglia,2013,7.9899998
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,East Midlands,2013,7
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,West Midlands,2013,7.6999998
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,Yorkshire & Humber,2013,7.1799998
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,North West,2013,7.6799998
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,North,2013,7.1999998
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,Wales,2013,7
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,Scotland,2013,7
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,Northern Ireland,2013,8.5
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,London,2013,7.29
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,South East,2013,6.9400001
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,South West,2013,7.4399996
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,East Anglia,2013,6.75
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,East Midlands,2013,6.2399998
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,West Midlands,2013,7.1700001
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,Yorkshire & Humber,2013,6.46
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,North West,2013,6.5700002
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,North,2013,6.6900001
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,Wales,2013,7.2150002
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,Scotland,2013,7.9400001
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,Northern Ireland,2013,7.02
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,London,2014,10.89
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,South East,2014,11.69
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,South West,2014,11.95
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,East Anglia,2014,11
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,East Midlands,2014,9.1000004
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,West Midlands,2014,12.1
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,Yorkshire & Humber,2014,11
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,North West,2014,10.76
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,North,2014,9.9899998
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,Wales,2014,11
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,Scotland,2014,13.16
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,Northern Ireland,2014,10
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,London,2014,3.0799999
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,South East,2014,3.5
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,South West,2014,3.5
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,East Anglia,2014,3.3299999
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,East Midlands,2014,3.3299999
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,West Midlands,2014,3.55
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,Yorkshire & Humber,2014,3.28
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,North West,2014,3.46
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,North,2014,3.3299999
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,Wales,2014,3.4200001
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,Scotland,2014,3.3299999
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,Northern Ireland,2014,3.5
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,London,2014,7.7950001
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,South East,2014,7.9899998
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,South West,2014,7.5
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,East Anglia,2014,8.9899998
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,East Midlands,2014,7.1500001
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,West Midlands,2014,7.9899998
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,Yorkshire & Humber,2014,7.6100001
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,North West,2014,7.6799998
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,North,2014,7.1999998
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,Wales,2014,7.9899998
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,Scotland,2014,7.5
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,Northern Ireland,2014,8.8000002
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,London,2014,6.04
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,South East,2014,7.6900001
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,South West,2014,7.3000002
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,East Anglia,2014,6.52
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,East Midlands,2014,6.5900002
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,West Midlands,2014,7.6900001
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,Yorkshire & Humber,2014,6.3800001
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,North West,2014,6.9400001
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,North,2014,6.5900002
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,Wales,2014,7
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,Scotland,2014,7.9899998
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,Northern Ireland,2014,6.5900002
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,London,2015,10
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,South East,2015,11.99
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,South West,2015,11.95
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,East Anglia,2015,11.2
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,East Midlands,2015,9.1000004
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,West Midlands,2015,12.1
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,Yorkshire & Humber,2015,10.99
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,North West,2015,10.76
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,North,2015,10
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,Wales,2015,12
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,Scotland,2015,13.64
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,Northern Ireland,2015,10
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,London,2015,2.8599999
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,South East,2015,3.3299999
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,South West,2015,3.4400001
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,East Anglia,2015,3.3299999
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,East Midlands,2015,3.3
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,West Midlands,2015,3.55
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,Yorkshire & Humber,2015,3.3
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,North West,2015,3.4400001
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,North,2015,3.3299999
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,Wales,2015,3.3299999
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,Scotland,2015,3.3299999
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,Northern Ireland,2015,2.96
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,London,2015,7.7199998
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,South East,2015,7.9899998
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,South West,2015,7.4499998
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,East Anglia,2015,8.9899998
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,East Midlands,2015,7.25
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,West Midlands,2015,7.9899998
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,Yorkshire & Humber,2015,7.6100001
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,North West,2015,7.5
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,North,2015,6.9899998
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,Wales,2015,7.9899998
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,Scotland,2015,7
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,Northern Ireland,2015,8.8000002
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,London,2015,5.9899998
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,South East,2015,6.98
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,South West,2015,7.3000002
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,East Anglia,2015,6.3899999
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,East Midlands,2015,6.3899999
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,West Midlands,2015,6.6350002
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,Yorkshire & Humber,2015,6.3649998
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,North West,2015,6.9400001
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,North,2015,6.6700001
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,Wales,2015,6.9899998
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,Scotland,2015,8.1000004
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,Northern Ireland,2015,6.5900002
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,London,2016,11
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,South East,2016,11.5
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,South West,2016,11.5
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,East Anglia,2016,11.2
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,East Midlands,2016,9.9899998
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,West Midlands,2016,12
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,Yorkshire & Humber,2016,10.775
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,North West,2016,10.9
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,North,2016,9.9899998
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,Wales,2016,10.98
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,Scotland,2016,13.2
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,Northern Ireland,2016,10.56
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,London,2016,2.75
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,South East,2016,3.21
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,South West,2016,3.3299999
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,East Anglia,2016,3
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,East Midlands,2016,3.1300001
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,West Midlands,2016,2.99
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,Yorkshire & Humber,2016,3.1800001
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,North West,2016,3.3299999
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,North,2016,3.29
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,Wales,2016,3.3
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,Scotland,2016,3.23
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,Northern Ireland,2016,2.8099999
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,London,2016,8.29
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,South East,2016,8
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,South West,2016,7.9899998
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,East Anglia,2016,8.9899998
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,East Midlands,2016,7.1700001
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,West Midlands,2016,7.9899998
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,Yorkshire & Humber,2016,7.5
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,North West,2016,7.6799998
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,North,2016,7.6999998
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,Wales,2016,7.5
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,Scotland,2016,7.25
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,Northern Ireland,2016,8.8000002
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,London,2016,6
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,South East,2016,6.5999999
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,South West,2016,6.6999998
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,East Anglia,2016,5.9899998
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,East Midlands,2016,6.2399998
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,West Midlands,2016,6.5900002
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,Yorkshire & Humber,2016,5.6900001
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,North West,2016,6.5900002
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,North,2016,6.25
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,Wales,2016,6.4499998
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,Scotland,2016,8.3950005
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,Northern Ireland,2016,6.4899998
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,London,2017,10.87
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,South East,2017,11.5
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,South West,2017,11.860001
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,East Anglia,2017,11.5
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,East Midlands,2017,10
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,West Midlands,2017,12.58
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,Yorkshire & Humber,2017,10.98
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,North West,2017,10.98
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,North,2017,10.55
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,Wales,2017,10.98
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,Scotland,2017,13.2
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,Northern Ireland,2017,10.99
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,London,2017,2.7150002
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,South East,2017,3.1800001
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,South West,2017,3.01
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,East Anglia,2017,2.8299999
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,East Midlands,2017,2.75
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,West Midlands,2017,2.9349999
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,Yorkshire & Humber,2017,3.01
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,North West,2017,3.01
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,North,2017,3.3299999
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,Wales,2017,3.3
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,Scotland,2017,2.45
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,Northern Ireland,2017,2.7
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,London,2017,8.3800001
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,South East,2017,8.1999998
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,South West,2017,8.5
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,East Anglia,2017,8.1700001
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,East Midlands,2017,7.3499999
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,West Midlands,2017,7.96
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,Yorkshire & Humber,2017,7.6700001
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,North West,2017,7.6799998
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,North,2017,7.6999998
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,Wales,2017,7.9899998
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,Scotland,2017,8.5
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,Northern Ireland,2017,8.8000002
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,London,2017,6.3499999
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,South East,2017,6.6700001
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,South West,2017,6.6700001
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,East Anglia,2017,6.3899999
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,East Midlands,2017,6.5999999
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,West Midlands,2017,6.3000002
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,Yorkshire & Humber,2017,5.4399996
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,North West,2017,6.5500002
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,North,2017,6.1199999
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,Wales,2017,6.4499998
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,Scotland,2017,7.98
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,Northern Ireland,2017,6.5900002
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,London,2018,11
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,South East,2018,11.575
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,South West,2018,11.95
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,East Anglia,2018,11
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,East Midlands,2018,10.99
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,West Midlands,2018,11.2
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,Yorkshire & Humber,2018,10.98
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,North West,2018,10.83
