Year,Tin,Iron,Coal,Wool/Textiles,Leather,Foodstuffs,Construction,Printed books
1611,41.10644258,136.3856883,48.35676992,53.94344523,77.31303518,38.82713684,42.2617766,11.83107672
1612,40.75630252,136.529715,53.41475313,36.13603613,62.08063742,39.48241183,42.8173437,13.82978723
1613,42.71708683,137.7122498,56.26233586,46.11036956,66.65126027,35.01256541,43.35974366,15.24822695
1614,43.55742297,137.7728927,55.28459069,47.68939279,69.80209907,32.07761371,43.71531217,13.70083817
1615,45.2852001,140.9566404,55.84207861,49.1686091,71.095145,38.33097586,44.41265304,16.89232753
1616,45.31971071,138.7810794,52.59658283,52.65507373,72.14563491,34.34536037,44.92691345,14.70019342
1617,46.85539258,141.1234081,56.46864736,50.24984261,71.19258156,42.39061735,45.34658823,13.24951644
1618,47.34780169,140.2213463,62.11167955,48.10231881,69.1872619,42.80736606,46.01019808,16.21534494
1619,48.21138398,140.3502122,64.65788406,37.24332186,62.25997198,38.69901642,46.81847426,15.15151515
1620,49.64063157,142.0103093,67.20408858,35.55505754,61.66393754,52.73742637,47.63912966,18.08510638
1621,50.16898457,140.9945421,81.19120681,44.95383365,67.55445772,50.97678458,48.60586741,15.76402321
1622,50.71387775,139.9711947,70.31423217,45.04676412,68.11266819,40.49205028,49.87191829,17.24693746
1623,52.10430745,141.1840509,79.77176148,50.68865073,73.20867909,38.32117516,50.59763798,16.31205674
1624,51.56628937,137.1285628,45.93517635,52.92339173,76.2654349,51.36897925,50.69785507,17.47259832
1625,52.59103641,137.2043663,62.19397749,50.34698554,71.54227995,51.81030626,51.02884762,20.72856222
1626,50.54001073,135.3926622,63.62592606,50.60347641,68.03423371,47.37715153,50.810558,13.08833011
1627,49.0677802,134.8847787,65.09084369,43.69930791,60.42147736,50.39208236,51.59903456,14.95809155
1628,47.75743311,134.6270467,66.58948945,45.63995756,59.81559436,64.71591097,53.10221167,17.27917473
1629,46.44238962,134.1722256,68.12263989,46.68683445,55.07885129,36.87213712,54.38699961,16.24758221
1630,47.15190349,139.5239539,72.86670163,46.59520561,51.63026053,35.77496083,54.6728027,21.21212121
1631,45.70395194,138.4399636,77.61076336,46.53725277,51.81593775,37.26503074,54.75266824,18.69761444
1632,43.35771474,134.3693147,82.3548251,45.82877331,51.49988616,49.42911723,55.90394874,16.24758221
1633,42.57903804,134.9378411,87.58462868,44.74138802,53.55171048,44.18929006,57.77811296,18.72985171
1634,40.94708127,132.6334142,74.5062314,37.54685185,48.53017783,49.94847366,58.96009685,17.24693746
1635,40.04850072,132.5272893,77.01225996,37.74943132,48.76213692,53.68755031,59.71001931,21.69568021
1636,39.38008171,133.0730746,71.89132962,37.3859224,48.19294259,48.76816871,58.92494062,17.34364926
1637,38.46628937,132.6788963,78.11460146,36.98420472,48.20395226,47.71959031,60.64507918,17.44036106
1638,37.53501401,132.0952092,91.67515162,49.0043458,56.57142275,53.07479318,60.75672376,18.95551257
1639,37.74509804,135.453305,51.03627275,49.63807348,57.28518461,59.02483567,61.77979677,17.76273372
1640,37.60504202,134.5815646,30.62176365,49.42377773,60.24141275,63.63351081,62.30815603,25.56415216
1641,35.92436975,127.6379624,36.61741571,51.97415162,62.64107362,46.87386443,61.86396054,67.31141199
1642,38.02521008,126.0612492,43.78699898,42.02177316,59.69338936,57.7020123,63.1324817,132.7530625
1643,25.42016807,121.1188599,52.36036574,45.87944896,65.38624262,67.18985103,64.58352345,70.63185042
1644,8.543417367,114.6831413,62.61237273,40.60905169,62.80919592,70.36133683,64.48103716,45.26112186
1645,22.12885154,108.3308065,63.93801055,35.77853168,61.45424834,53.98844967,65.37220665,44.00386847
1646,10.99439776,104.5785324,65.29171495,38.97421147,64.8687721,54.52853224,65.70952261,47.6144423
1647,13.51540616,111.7192238,66.67408017,41.064095,66.2378084,54.60711776,67.31711353,64.47453256
1648,,117.3817465,68.08571302,43.84318191,69.06361522,55.97625496,67.78531597,79.07801418
1649,15.76393744,119.7392359,69.52723316,45.95528202,75.53036753,50.90797724,68.4205477,58.15602837
1650,16.11469798,117.0027289,70.99927336,50.93398385,79.88465768,43.84372528,68.94150418,51.61186331
1651,15.85580588,109.8089751,72.5024798,52.10992582,79.36025837,49.66571691,69.42994335,40.84461638
1652,16.21930846,106.8905397,74.03751233,57.73152336,83.01974324,65.98390257,71.07776488,40.78014184
1653,16.65084786,104.1540327,75.60504478,59.27723659,82.96760946,82.16605846,71.56597632,47.87234043
1654,17.87135305,105.7989691,77.20576525,68.63529453,81.85767598,76.81164164,71.16109178,44.29400387
1655,19.24377194,107.4742268,74.1721396,69.48409283,83.68411367,86.63460243,72.86486387,44.71308833
1656,20.68457139,108.5885385,71.2577134,60.69445223,77.78874435,76.96422245,73.34716761,43.55254674
1657,21.81905147,107.2316555,68.45780297,60.90273475,76.36564441,68.3700945,73.98553233,43.93939394
1658,23.34967286,106.9284415,100.4696007,60.58182631,78.44868581,60.38295877,73.53869262,45.64796905
1659,24.9416361,105.8596119,87.59300775,30.84684481,60.33573233,47.19188348,73.37102718,70.34171502
1660,26.7716665,104.654336,87.44292918,30.68404997,62.82257038,57.64908003,73.66042631,102.1598968
1661,29.55575518,105.6322013,101.8503989,44.27395081,68.39658434,57.26785247,74.72405062,57.18891038
1662,32.89964103,106.5570042,93.63936087,44.03407551,66.87556402,61.52707747,74.24448465,46.00257898
1663,37.1041946,107.7395391,101.3992021,85.15867679,89.4655357,71.06352502,74.32310619,47.19535783
1664,41.39371108,106.3220133,63.44784855,84.97019725,87.24758264,67.03512841,76.00692346,43.29464861
1665,47.0486709,105.0788357,42.98950567,84.39223823,85.41478103,73.55937742,75.72379435,41.23146357
1666,54.51676372,103.4869618,54.39510513,85.07032122,85.13181413,93.47799052,76.98420141,31.72147002
1667,63.79551821,99.71952699,96.3065589,84.14907202,84.80178491,88.38207351,75.77077975,34.04255319
1668,56.61764706,100.7656155,89.91747076,85.345509,85.72171308,71.14425452,77.84825645,37.20180529
1669,49.43977591,103.0852032,98.63903593,76.42851663,78.45099447,78.74688203,78.39262293,36.2346873
1670,54.48179272,102.9639175,100.8458283,76.59391278,77.56043449,72.19391456,78.90488875,54.28755642
1671,62.32492997,103.6537295,80.16303144,69.31248148,72.61156082,69.48716837,79.00192294,51.74081238
1672,55.53221289,106.7389327,83.15991748,75.05505098,77.57037242,65.20092754,79.34862152,58.99419729
1673,66.94677871,106.9208611,90.77258813,73.9440721,75.90980243,67.42486777,80.45847805,58.92972276
1674,44.46778711,106.5721649,103.40265,71.89819018,73.8993525,61.20686159,81.33207241,68.47195358
1675,80.88235294,103.2822923,101.3278044,67.97709374,73.01042357,62.2331024,81.97690228,66.95680206
1676,78.57142857,104.1691935,103.0928104,74.35387343,77.43108731,92.01363395,82.58595432,61.44422953
1677,94.11764706,104.0630685,113.2758094,74.55600403,78.4553326,73.97734785,83.37587907,61.92778852
1678,91.59663866,103.8432383,105.9478412,69.18041212,74.70642395,84.70829852,84.30404876,66.89232753
1679,74.29971989,102.4484536,107.69702,64.96113597,71.63446556,73.80481577,84.72031061,83.5589942
1680,81.30252101,101.8799272,117.3644265,62.060548,69.47525647,94.69785804,84.93888244,95.09993553
1681,82.70308123,98.0366889,102.0649769,70.59996921,73.13940898,72.00481716,84.65405004,90.32882012
1682,95.51820728,98.0215282,113.1046329,73.03854157,73.49911408,76.02380862,82.8742899,86.5248227
1683,98.52941176,98.0215282,110.9783221,73.15779772,77.7712712,90.77835813,83.33631293,84.91295938
1684,84.87394958,97.38477865,115.7956771,47.71896105,61.85719025,68.41325415,83.87760292,84.52611219
1685,95.93837535,97.71073378,96.6133803,55.80021298,67.27259426,84.02438362,85.70756128,94.551902
1686,108.0532213,99.93935719,107.5952319,50.86764599,64.51364346,70.03704062,86.79974592,65.95744681
1687,102.2408964,99.68162523,90.8675263,48.33684586,64.75737571,91.36566444,86.49001879,70.40618956
1688,98.03921569,98.4763493,69.12471581,88.35285908,91.5181829,91.57165883,86.59844424,94.551902
1689,104.5518207,97.93814433,69.12471581,84.92660351,89.83665582,86.19437158,88.99732941,112.1856867
1690,88.79551821,98.4460279,89.54333093,89.67384623,94.42381093,97.98905204,89.63681923,106.6086396
1691,91.66666667,97.5667071,78.95022485,86.11780018,92.42263226,104.9705698,91.32240301,83.52675693
1692,86.34453782,97.58944815,90.74552477,93.4269971,97.22299451,119.4353798,92.11413833,78.17537073
1693,88.79551821,97.60460885,85.88690423,90.7966617,96.22642874,81.73170912,93.27541917,76.62798195
1694,83.82352941,96.46755609,80.74506752,89.75966445,95.22688437,124.1076084,93.79803029,73.69439072
1695,88.16526611,96.42965434,86.36295927,96.66329995,99.90549095,106.4084186,94.5426972,98.22695035
1696,83.68347339,93.89023651,77.74852342,96.94370051,99.38354023,96.81320433,95.45352662,86.39587363
1697,74.78991597,96.5130382,92.13558464,92.23788435,96.32393518,97.27297058,96.8024836,68.14958092
1698,88.0952381,98.78714372,103.5167917,93.57127146,97.28427346,99.62974299,98.08570755,71.56673114
1699,100.3501401,98.33990297,109.3136233,94.89906765,97.5173321,86.69989561,99.10690918,71.17988395
1700,100,100,100,100,100,100,100,100
1701,95.3125,98.97665252,118.75,102.7515775,103.2563822,101.8976131,81.51260504,81.81818182
1702,78.125,99.34808975,68.75,96.27953574,100.5077379,103.7067706,79.83193277,73.46872985
1703,112.5,98.74166161,87.5,92.37373875,97.7555845,112.8289487,94.95798319,58.89748549
1704,103.125,98.40054579,106.25,92.5524448,96.94961296,110.7760584,109.2436975,72.24371373
1705,98.4375,97.41510006,100,97.66561076,101.0375639,117.4798434,101.2605042,73.30754352
1706,103.125,97.86234081,87.5,94.41932425,99.74435892,106.877026,93.27731092,65.92520954
1707,101.5625,98.62037599,81.25,100.532338,104.2598928,111.743067,117.6470588,68.11734365
1708,101.5625,98.73408126,106.25,106.8559449,107.0754879,109.0242031,105.0420168,67.05351386
1709,100,98.38538508,112.5,49.04963993,67.98761756,103.8464971,84.03361345,67.08575113
1710,151.5625,100.7125531,93.75,54.22371118,70.88082056,98.89115373,79.83193277,100.3546099
1711,100,100.7807762,106.25,58.12769053,71.87290012,102.0744653,55.46218487,73.85557705
1712,100,102.2134627,100,61.44136426,73.63293525,102.0744653,55.46218487,76.59574468
1713,93.75,102.9108551,100,53.38377555,68.57316858,94.50707985,85.71428571,65.89297228
1714,78.125,104.1009703,125,58.90057619,74.02927065,99.57845241,101.6806723,76.62798195
1715,82.8125,105.7459066,112.5,65.57841662,79.80985106,99.69768122,115.9663866,83.30109607
1716,75,115.2971498,118.75,54.59356643,75.89218713,106.3167087,81.51260504,64.95809155
1717,115.625,125.151607,131.25,58.46285745,81.4338647,110.5835792,96.63865546,64.41005803
1718,114.0625,138.7583384,118.75,59.87033596,83.57494386,112.3231074,111.7647059,62.54029658
1719,109.375,135.8929654,125,67.09377463,87.62249129,115.8951026,110.0840336,61.02514507
1720,103.125,134.5133414,125,76.28102185,95.0035937,115.9731843,140.3361345,79.01353965
1721,79.6875,128.987265,137.5,76.27694966,94.11653979,116.3100629,111.7647059,58.18826564
1722,96.875,122.930564,137.5,78.17380836,102.0698518,117.6334618,121.0084034,55.09348807
1723,95.3125,122.9760461,137.5,71.68687757,100.6811464,117.5389416,106.7226891,48.22695035
1724,110.9375,122.953305,131.25,87.85727475,98.94526453,112.0852744,142.0168067,46.03481625
1725,115.625,122.8471801,137.5,88.44176654,101.3754991,111.4405211,142.8571429,50.2901354
1726,106.25,120.6716192,150,70.36153981,103.4585573,111.0803556,117.6470588,51.38620245
1727,110.9375,120.5200121,143.75,70.90678794,102.4170282,113.3698199,115.9663866,48.93617021
1728,101.5625,118.3671922,131.25,69.94600855,98.94526453,106.0889093,129.4117647,50.25789813
1729,110.9375,114.8347483,143.75,51.64790322,95.1263245,104.2160292,99.15966387,48.51708575
1730,107.8125,112.0982414,131.25,69.18862291,98.59808817,111.3281352,111.7647059,61.31528046
1731,96.875,111.3023044,137.5,69.22367916,96.51502997,109.0549431,103.3613445,46.87298517
1732,129.6875,107.9138872,131.25,47.12920089,97.55655907,112.1644864,134.4537815,58.0270793
1733,114.0625,107.9896907,143.75,58.86882426,97.2093827,117.3193203,123.5294118,53.64281109
1734,128.125,103.2443905,131.25,60.08721435,98.59808817,109.6748641,126.0504202,53.86847195
1735,121.875,102.5318375,150,60.90429987,102.4170282,110.0597127,118.487395,61.50870406
1736,107.8125,96.86931474,150,61.5480366,108.6662028,108.2781367,124.3697479,58.0270793
1737,117.1875,98.57489388,137.5,53.31251454,108.6662028,110.9399714,121.0084034,52.28884591
1738,93.75,103.577926,143.75,53.69791151,105.1944391,109.3688165,113.4453782,52.06318504
1739,125,112.4014554,131.25,35.34712909,106.5831446,113.6720474,84.87394958,62.99161831
1740,118.75,114.1979988,168.75,35.7945611,97.55655907,104.8536508,99.15966387,67.15022566
1741,107.8125,115.8732565,131.25,37.58428916,98.94526453,105.7227382,121.8487395,57.9303675
1742,125,122.2786537,137.5,37.58428916,96.86220633,109.4500014,131.9327731,56.44745326
1743,131.25,121.98302,143.75,38.03172117,92.69608993,112.8204163,125.210084,53.25596389
1744,129.6875,124.6740449,137.5,40.26888124,91.30738446,115.2091889,100.8403361,54.57769181
1745,120.3125,128.4566404,137.5,39.82144923,89.22432626,106.4018855,118.487395,66.47324307
1746,132.8125,131.0870224,143.75,42.0586093,92.69608993,105.6369847,130.2521008,58.86524823
1747,128.125,136.0748939,137.5,44.29576937,96.86220633,111.501746,105.0420168,57.60799484
1748,139.0625,139.6831413,131.25,44.29576937,94.77914813,114.7006227,131.092437,60.96067054
1749,79.6875,142.715282,150,44.29576937,99.63961727,111.7791221,113.4453782,54.51321728
1750,200,147.5742874,137.5,46.98036145,102.4170282,118.1663929,143.697479,105.3836235
1751,157.8125,150.8793208,156.94059,46.08549742,99.98679363,115.2036956,127.7310924,60.09026435
1752,179.6875,152.0997574,151.3259328,45.19063339,105.5416155,114.6588545,141.1764706,49.45196647
1753,179.6875,151.9026683,151.9888992,44.29576937,104.5000864,117.567353,139.4957983,62.15344939
1754,192.1875,153.3353548,159.01236,45.19063339,101.0283227,116.8820808,138.6554622,52.54674404
1755,192.1875,153.2064888,146.9267139,44.74320138,101.3754991,115.0372163,160.5042017,66.02192134
1756,192.1875,152.9942389,167.735443,40.26888124,104.5000864,104.2358405,152.1008403,68.53642811
1757,192.1875,155.366889,156.3506013,45.19063339,102.4170282,102.4088743,131.9327731,63.05609284
1758,192.1875,155.8671922,138.1349252,43.84833735,104.5000864,112.6567594,131.092437,60.896196
1759,185.9375,156.1779867,172.6685682,40.71631326,107.9718501,112.9299936,149.5798319,62.15344939
1760,192.1875,158.7098241,160.9042553,41.16374527,104.8472628,123.2239003,123.5294118,106.898775
1761,165.625,158.3383869,159.4832827,42.0586093,108.6662028,121.077566,153.7815126,75.78981302
1762,179.6875,159.0661007,164.6482396,41.16374527,112.4851428,114.1441431,132.7731092,73.33978079
1763,192.1875,160.6579745,182.748227,39.37401721,110.0549083,110.0098306,179.8319328,67.56931012
1764,185.9375,164.1070346,181.0904255,42.0586093,120.4701993,114.9770523,163.8655462,60.38039974
1765,192.1875,166.6995149,179.4326241,41.16374527,114.2210247,110.0485203,205.8823529,84.01031593
1766,214.0625,165.6761674,194.9585997,45.63806541,109.7077319,105.7012902,214.522483,75.20954223
1767,200,166.6085506,184.4900954,53.69184166,107.6246737,104.3358444,171.2922735,71.43778208
1768,185.9375,166.6312917,193.698075,48.32265749,104.8472628,110.573309,185.8207126,74.40361057
1769,200,167.3135233,203.0866785,51.9021136,107.2774973,109.4416633,201.772331,63.53965184
1770,206.25,167.5333535,198.9361702,51.45468159,107.9718501,109.848773,201.7973433,101.5473888
1771,200,166.3887204,220.9111779,51.9021136,111.0964374,109.7842084,253.2134777,66.05415861
1772,220.3125,160.6807156,236.2007431,53.24440964,114.2210247,113.8290305,263.738259,75.2417795
1773,200,158.8993329,216.7112986,55.92900172,116.9984356,110.1083833,242.6420609,68.37524178
1774,171.875,158.1261371,203.9945093,43.84833735,114.9153774,109.0109293,214.7739148,73.37201805
1775,185.9375,158.9827168,219.4148936,45.63806541,113.8738483,112.2155675,258.4800343,102.2566086
1776,185.9375,159.8089751,239.1071837,47.42779346,111.7907901,102.7919686,252.7898408,74.79045777
1777,192.1875,164.2055791,237.2302295,48.7700895,115.6097301,104.9614609,264.8789613,83.13990974
1778,179.6875,164.288963,227.4365134,54.58670568,116.6512592,106.7001275,278.7264932,69.14893617
1779,185.9375,162.4772589,216.9717075,49.21752152,113.8738483,109.2441886,267.5062904,69.1166989
1780,206.25,158.1791995,245.4196217,42.95347332,113.5266719,116.969433,260.2594111,136.3313991
1781,185.9375,157.2998787,245.683384,43.84833735,116.3040829,111.2449367,263.3004247,74.98388137
1782,179.6875,166.0021225,245.9471462,51.9021136,119.7758465,114.5445105,284.9532129,80.72211476
1783,179.6875,170.4214676,262.0954832,55.48156971,121.8589047,99.82899482,456.2783368,81.07672469
1784,185.9375,166.5782292,270.3270582,53.24440964,119.0814938,124.4263981,316.8304635,65.2474594
1785,200,192.3817465,278.5756501,54.58670568,122.5532575,121.9662424,305.9682267,69.49433545
1786,234.375,213.6143117,283.3486013,57.27129777,121.164552,118.1951813,389.463704,60.6145037
1787,226.5625,225.6973924,255.193375,59.06102582,122.5532575,123.8497263,403.310293,61.00058334
1788,165.625,250.0682232,301.2629179,55.48156971,124.6363157,123.3343116,369.7433117,68.33609653
1789,240.625,261.3553669,323.1818079,58.16616179,118.3871411,121.6976437,331.4306188,66.01961868
1790,220.3125,292.5939964,311.0815603,59.50845783,128.4552557,122.7651663,376.150374,125.0898038
1791,240.625,302.4029715,334.2287921,57.27129777,130.1911375,132.5104026,347.9773758,75.28553007
1792,268.75,318.7689509,339.9513442,68.45709811,129.8439612,138.4926313,491.8545956,84.16536182
1793,226.5625,333.8311098,320.2487309,61.7456179,134.3572539,138.2391314,389.2137307,96.90598999
1794,234.375,336.3250455,309.1872721,58.16616179,137.8290176,138.8743977,341.7829069,89.5704768
1795,240.625,354.7528805,356.2647754,67.56223408,135.398783,138.8820756,378.402748,94.97559178
1796,214.0625,357.3453608,326.9565397,68.0096661,145.1197213,148.1171273,536.8769225,86.09576003
1797,226.5625,415.6306853,347.7527627,66.21993804,134.3572539,156.4042402,421.4191285,85.32360075
1798,200,455.9960582,308.8817417,63.08791394,134.3572539,153.1117347,322.9652369,89.18439716
1799,200,477.1300788,355.8112046,72.03655422,129.4967848,160.1580876,318.5795802,85.32360075
1800,179.6875,534.7331716,421.2765957,72.93141825,135.0516067,124.7166829,420.5788385,387.2378803
1801,165.625,590.8884172,359.3428861,64.43020999,138.8705467,124.5919488,484.2180986,179.5270333
1802,185.9375,610.8171619,431.9557823,65.32507401,142.4496845,136.116451,367.7329149,127.7923613
1803,206.25,659.9530018,432.2861485,66.66737006,125.2698231,139.8128829,429.4276114,159.8369715
1804,214.0625,641.4190418,480.2250688,73.37885026,125.9856506,133.1767572,422.9617595,138.2165116
1805,192.1875,653.2519709,480.7624113,77.40573839,143.1655121,135.1757542,447.2305711,192.6537411
1806,206.25,711.1279563,502.1709807,76.06344235,141.0180294,139.6786378,350.0777639,184.9321482
1807,171.875,769.504245,454.5490852,72.93141825,139.5863743,144.5577516,505.5587531,182.2295907
1808,165.625,803.7295331,525.575236,68.45709811,144.5971672,145.8439291,300.3835016,176.4383961
1809,179.6875,801.917829,467.7217183,75.16857832,151.0396152,136.2541991,367.3499073,168.3307236
1810,145.3125,819.0191025,539.2730496,70.69425818,153.9029255,142.8183308,636.1363309,258.6733597
1811,165.625,903.6309885,539.719103,68.0096661,143.1655121,156.464908,653.423163,197.2866968
1812,165.625,898.5142511,550.1516942,71.58912221,135.2914089,146.9410016,464.9066375,236.2807405
1813,165.625,884.7710734,539.4301615,81.88005852,153.9029255,145.4517936,347.6405516,205.3943692
1814,185.9375,866.3432383,614.1124901,79.64289846,157.4820633,151.9447149,249.842818,187.6347057
1815,206.25,854.5861128,614.3617021,80.9851945,178.9568901,152.254673,538.6002576,221.9957938
1816,234.375,707.1103699,656.0002251,75.16857832,181.8202003,149.1001181,412.1475479,194.5841393
1817,289.0625,690.7519709,610.1720515,80.09033047,200.4317169,155.8221571,394.7192124,203.8500507
1818,282.8125,732.9214676,651.5113137,88.59153873,193.2734413,165.3966805,448.192344,219.2932363
1819,234.375,727.3726501,627.6246294,82.32749054,184.6835106,164.2099339,543.5586325,214.274201
1820,206.25,825.6443299,679.3735225,77.8531704,171.7986145,189.9507011,516.468893,316.9713856
1821,234.375,993.1852638,664.7658475,84.56465061,173.2302696,164.4587229,533.5451525,210.7994842
1822,226.5625,924.0979381,693.7493757,86.35437866,176.8094074,174.1658599,522.1601223,242.4580148
1823,295.3125,1140.213766,778.8192248,87.6966747,193.9892689,161.3922589,554.8798197,238.2111387
1824,351.5625,1339.804427,786.8058099,90.8286988,209.7374752,172.6475346,631.9409356,301.5281999
1825,303.125,1401.902668,806.1465721,106.4888193,206.874165,193.3673312,711.4212108,324.3068988
1826,323.4375,1270.557914,863.833646,87.6966747,182.5360279,200.5355247,721.4640179,391.4847564
1827,385.9375,1666.926925,797.9803549,97.09274699,198.2842342,186.5449289,605.955033,305.0029167
1828,343.75,1690.706489,810.1151622,99.32990706,229.7806469,202.0102491,654.2316291,278.7495011
1829,309.375,1665.767132,886.5793997,94.85558692,234.0756122,200.5926457,743.877984,286.8571736
1830,309.375,1648.809885,960.8747045,104.2516592,244.8130257,211.4058108,680.3571742,406.927942
1831,303.125,1460.241055,970.5442782,102.4619312,224.0540264,231.5015252,804.0580711,342.0665623
1832,303.125,1542.2453,1035.42463,99.77733908,199.7158893,214.1529567,872.1270228,406.5418624
1833,282.8125,1905.139478,1045.32281,107.8311153,231.9281296,222.960548,838.1755902,323.5347395
1834,206.25,1925.136446,1054.763778,113.6477315,256.9820942,226.7137536,802.2903101,347.0855976
1835,295.3125,2278.373257,1146.483452,108.2785473,240.5180603,233.1290312,990.3392014,403.8393049
1836,282.8125,2373.650697,1203.675364,126.6232599,252.6871288,238.8707251,914.3647446,386.0796414
1837,329.6875,2538.280776,1314.06959,114.5425955,241.2338878,232.52238,1012.351913,366.3895797
1838,357.8125,2758.141298,1329.90848,117.2271876,248.3921635,236.2551989,966.736686,428.548402
1839,371.875,3049.78775,1322.108536,122.1489398,260.561232,236.0932121,982.7196701,439.3586319
1840,364.0625,3408.586309,1355.691489,115.4374596,243.3813705,241.3093337,958.3984046,518.5049584
1841,362.5,3587.985588,1414.644458,119.0169157,291.3418171,237.5876192,914.1825069,424.3015259
1842,362.5,2556.439732,1431.094902,110.5157074,315.6799541,230.5767115,673.4924573,433.5674373
1843,371.875,2690.989191,1373.988924,113.2002995,315.6799541,230.428442,873.3091946,445.5359062
1844,400,4798.930725,1348.588383,126.1758279,346.4605392,233.2162784,923.9000929,480.6691535
1845,420.3125,3677.685228,1656.761229,133.7821721,348.6080219,239.2632873,1338.085015,577.5751435
1846,434.375,4215.883066,1575.548008,127.0706919,292.7734722,246.1494325,1517.255537,581.4359399
1847,446.875,4664.381265,1790.890966,122.5963718,321.4065746,249.6914374,1246.733221,528.1569494
1848,460.9375,4843.780544,1849.813513,128.412988,302.795058,242.64795,1346.573028,494.5680206
1849,481.25,4933.480184,1747.88271,125.2809639,317.8274368,256.5084054,1134.806631,543.2140554
1850,468.75,5381.978383,1912.748997,121.2540757,297.7842651,273.3162321,1058.090711,667.5317
1851,426.5625,5875.326401,2083.542207,127.9655559,313.5324714,285.2963985,1066.357555,571.0117896
1852,434.375,6234.12496,2072.633609,137.8090602,282.7518864,249.5837764,1113.914137,594.1765681
1853,400,6772.322798,2050.816413,157.4960689,377.9569519,263.2180533,1341.043177,623.9047005
1854,412.5,7041.421717,2454.434537,137.8090602,309.2375061,295.7096367,1508.17349,614.2527095
1855,420.3125,7400.220276,2496.92142,125.2809639,297.0684376,257.3710863,1459.811078,624.2907801
1856,426.5625,8207.517033,2581.895186,133.3347401,308.5216785,277.2545583,1403.606698,586.0688956
1857,460.9375,8207.517033,2676.673616,138.7039243,414.4641575,298.9233921,1487.762988,615.797028
1858,481.25,7803.868655,2624.382068,144.9679725,305.6583683,301.4151453,1574.92486,569.0813914
1859,495.3125,8611.165412,2706.087612,150.7845886,347.1763668,282.3953544,1671.103478,633.1706119
1860,468.75,8835.414511,2872.766922,157.4960689,339.3022636,285.8283047,1782.310004,699.9623899
1861,523.4375,8431.766133,2915.253804,138.7039243,324.9857124,301.0173763,1610.991842,584.9440902
1862,592.1875,8925.114151,2977.350018,158.8383649,340.0180912,342.1550095,2016.745384,585.610449
1863,701.5625,10315.45857,3127.688218,154.3640448,349.3238495,343.3796056,2109.91842,596.4625791
1864,709.375,11033.05568,3238.807758,182.1048296,383.6835724,335.1193934,2236.152855,633.6834814
1865,701.5625,10943.35604,3343.390854,170.9190293,391.5576755,322.8919354,2335.337055,642.8697143
1866,698.4375,10270.60875,3428.36462,202.2392702,442.3814323,323.5699975,2422.498927,579.3038384
1867,606.25,10808.80659,3477.387946,188.3688778,378.6727794,326.0827069,2515.671962,604.5778781
1868,646.875,11391.85424,3536.215938,199.5546782,423.0540882,372.2229383,2593.817089,635.6349609
1869,681.25,12333.70046,3624.457925,196.8700861,365.0720558,372.4139723,2662.94547,603.673534
1870,715.625,13679.19506,3774.796126,214.3199346,445.2447426,368.3083516,2744.096179,667.8105747
